,GEOID_OLD,County_x,GEOID_x,Urban
1298,37111970800,McDowell,37111970800,0.0
1299,37111970700,McDowell,37111970700,0.0
1300,37111970600,McDowell,37111970600,0.0
1301,37111970500,McDowell,37111970500,0.0
1302,37111970400,McDowell,37111970400,1.0
1303,37111970300,McDowell,37111970300,1.0
1304,37111970200,McDowell,37111970200,0.0
1305,37111970100,McDowell,37111970101,0.0
1306,37111970100,McDowell,37111970102,0.0
1307,37109071203,Lincoln,37109071203,1.0
1308,37109071202,Lincoln,37109071202,1.0
1309,37109071201,Lincoln,37109071201,1.0
1310,37109071102,Lincoln,37109071102,1.0
1311,37109071101,Lincoln,37109071101,0.0
1312,37109071002,Lincoln,37109071002,0.0
1313,37109071001,Lincoln,37109071001,0.0
1314,37109070902,Lincoln,37109070902,0.0
1315,37109070901,Lincoln,37109070901,0.0
1316,37109070800,Lincoln,37109070800,0.0
1317,37109070700,Lincoln,37109070700,0.0
1318,37109070600,Lincoln,37109070600,0.0
1319,37109070500,Lincoln,37109070500,0.0
1320,37109070400,Lincoln,37109070400,1.0
1321,37109070300,Lincoln,37109070300,0.0
1322,37109070202,Lincoln,37109070202,1.0
1323,37109070201,Lincoln,37109070201,1.0
1324,37109070100,Lincoln,37109070100,1.0
1325,37107011400,Lenoir,37107011400,0.0
1326,37107011300,Lenoir,37107011301,0.0
1327,37107011300,Lenoir,37107011302,0.0
1328,37107011200,Lenoir,37107011202,0.0
1329,37107011200,Lenoir,37107011201,0.0
1330,37107011100,Lenoir,37107011100,1.0
1331,37107011002,Lenoir,37107011002,1.0
1332,37107011001,Lenoir,37107011001,1.0
1333,37107010900,Lenoir,37107010900,1.0
1334,37107010800,Lenoir,37107010800,1.0
1335,37107010700,Lenoir,37107010700,1.0
1336,37107010600,Lenoir,37107010600,1.0
1337,37107010500,Lenoir,37107010500,1.0
1338,37107010400,Lenoir,37107010400,1.0
1339,37107010300,Lenoir,37107010300,1.0
1340,37107010200,Lenoir,37107010200,1.0
1341,37107010100,Lenoir,37107010100,0.0
1342,37105030702,Lee,37105030702,0.0
1343,37105030701,Lee,37105030704,0.0
1344,37105030701,Lee,37105030703,0.0
1345,37105030602,Lee,37105030602,0.0
1346,37105030601,Lee,37105030601,0.0
1347,37105030503,Lee,37105030504,0.0
1348,37105030503,Lee,37105030505,0.0
1349,37105030502,Lee,37105030502,1.0
1350,37105030501,Lee,37105030507,1.0
1351,37105030501,Lee,37105030506,1.0
1352,37105030402,Lee,37105030402,1.0
1353,37105030401,Lee,37105030401,0.0
1354,37105030300,Lee,37105030300,1.0
1355,37105030200,Lee,37105030200,1.0
1356,37105030102,Lee,37105030102,1.0
1357,37105030101,Lee,37105030101,1.0
1358,37103920300,Jones,37103920300,0.0
1359,37103920200,Jones,37103920200,0.0
1360,37103920100,Jones,37103920100,0.0
1361,37101041503,Johnston,37101041509,0.0
1362,37101041503,Johnston,37101041510,0.0
1363,37101041503,Johnston,37101041511,0.0
1364,37101041502,Johnston,37101041507,1.0
1365,37101041502,Johnston,37101041506,1.0
1366,37101041502,Johnston,37101041508,1.0
1367,37101041501,Johnston,37101041504,0.0
1368,37101041501,Johnston,37101041505,0.0
1369,37101041400,Johnston,37101041402,0.0
1370,37101041400,Johnston,37101041401,0.0
1371,37101041300,Johnston,37101041302,0.0
1372,37101041300,Johnston,37101041301,0.0
1373,37101041202,Johnston,37101041203,0.0
1374,37101041202,Johnston,37101041204,0.0
1375,37101041201,Johnston,37101041205,0.0
1376,37101041201,Johnston,37101041206,0.0
1377,37101041103,Johnston,37101041108,1.0
1378,37101041103,Johnston,37101041107,1.0
1379,37101041103,Johnston,37101041109,1.0
1380,37101041103,Johnston,37101041106,1.0
1381,37101041102,Johnston,37101041112,0.0
1382,37101041102,Johnston,37101041113,0.0
1383,37101041102,Johnston,37101041110,0.0
1384,37101041102,Johnston,37101041111,0.0
1385,37101041101,Johnston,37101041104,0.0
1386,37101041101,Johnston,37101041105,0.0
1387,37101041002,Johnston,37101041005,1.0
1388,37101041002,Johnston,37101041003,1.0
1389,37101041002,Johnston,37101041004,1.0
1390,37101041001,Johnston,37101041001,1.0
1391,37101040902,Johnston,37101040906,0.0
1392,37101040902,Johnston,37101040905,0.0
1393,37101040901,Johnston,37101040903,0.0
1394,37101040901,Johnston,37101040904,0.0
1395,37101040800,Johnston,37101040800,1.0
1396,37101040700,Johnston,37101040700,1.0
1397,37101040600,Johnston,37101040600,0.0
1398,37101040500,Johnston,37101040502,0.0
1399,37101040500,Johnston,37101040501,0.0
1400,37101040400,Johnston,37101040400,0.0
1401,37101040302,Johnston,37101040304,0.0
1402,37101040302,Johnston,37101040303,0.0
1403,37101040301,Johnston,37101040301,0.0
1404,37101040203,Johnston,37101040209,0.0
1405,37101040203,Johnston,37101040210,0.0
1406,37101040203,Johnston,37101040208,0.0
1407,37101040203,Johnston,37101040207,0.0
1408,37101040202,Johnston,37101040205,0.0
1409,37101040201,Johnston,37101040204,0.0
1410,37101040201,Johnston,37101040206,0.0
1411,37101040100,Johnston,37101040101,0.0
1412,37101040100,Johnston,37101040103,0.0
1413,37101040100,Johnston,37101040102,0.0
1414,37099950900,Jackson,37099950900,0.0
1415,37099950800,Jackson,37099950800,0.0
1416,37099950700,Jackson,37099950700,0.0
1417,37099950600,Jackson,37099950600,0.0
1418,37099950500,Jackson,37099950500,0.0
1419,37099950400,Jackson,37099950400,1.0
1420,37099950300,Jackson,37099950300,0.0
1421,37099950200,Jackson,37099950200,0.0
1422,37099940200,Jackson,37099940200,0.0
1423,37097061602,Iredell,37097061604,1.0
1424,37097061602,Iredell,37097061605,1.0
1425,37097061602,Iredell,37097061603,1.0
1426,37097061601,Iredell,37097061601,1.0
1427,37097061503,Iredell,37097061503,1.0
1428,37097061502,Iredell,37097061502,1.0
1429,37097061501,Iredell,37097061501,1.0
1430,37097061408,Iredell,37097061408,1.0
1431,37097061407,Iredell,37097061407,1.0
1432,37097061406,Iredell,37097061406,1.0
1433,37097061405,Iredell,37097061405,1.0
1434,37097061404,Iredell,37097061404,1.0
1435,37097061403,Iredell,37097061403,1.0
1436,37097061402,Iredell,37097061402,0.0
1437,37097061401,Iredell,37097061401,1.0
1438,37097061304,Iredell,37097061304,1.0
1439,37097061303,Iredell,37097061303,0.0
1440,37097061302,Iredell,37097061302,0.0
1441,37097061301,Iredell,37097061301,0.0
1442,37097061205,Iredell,37097061205,0.0
1443,37097061204,Iredell,37097061204,1.0
1444,37097061203,Iredell,37097061203,0.0
1445,37097061202,Iredell,37097061202,1.0
1446,37097061201,Iredell,37097061201,0.0
1447,37097061104,Iredell,37097061104,0.0
1448,37097061103,Iredell,37097061103,0.0
1449,37097061102,Iredell,37097061102,0.0
1450,37097061101,Iredell,37097061101,0.0
1451,37097061003,Iredell,37097061003,0.0
1452,37097061002,Iredell,37097061002,0.0
1453,37097061001,Iredell,37097061001,0.0
1454,37097060902,Iredell,37097060902,0.0
1455,37097060901,Iredell,37097060901,0.0
1456,37097060802,Iredell,37097060802,0.0
1457,37097060801,Iredell,37097060801,0.0
1458,37097060703,Iredell,37097060703,0.0
1459,37097060702,Iredell,37097060702,0.0
1460,37097060701,Iredell,37097060701,0.0
1461,37097060603,Iredell,37097060603,0.0
1462,37097060602,Iredell,37097060602,1.0
1463,37097060601,Iredell,37097060601,1.0
1464,37097060500,Iredell,37097060500,1.0
1465,37097060400,Iredell,37097060400,1.0
1466,37097060300,Iredell,37097060300,1.0
1467,37097060200,Iredell,37097060200,1.0
1468,37097060100,Iredell,37097060100,1.0
1469,37095920100,Hyde,37095920102,0.0
1470,37095920100,Hyde,37095920101,0.0
1471,37093980100,Hoke,37093980100,
1472,37093970402,Hoke,37093970402,0.0
1473,37093970401,Hoke,37093970401,0.0
1474,37093970300,Hoke,37093970300,1.0
1475,37093970202,Hoke,37093970202,0.0
1476,37093970201,Hoke,37093970201,0.0
1477,37093970103,Hoke,37093970108,0.0
1478,37093970103,Hoke,37093970109,0.0
1479,37093970102,Hoke,37093970107,0.0
1480,37093970102,Hoke,37093970106,0.0
1481,37093970101,Hoke,37093970104,1.0
1482,37093970101,Hoke,37093970105,1.0
1483,37091950402,Hertford,37091950402,0.0
1484,37091950401,Hertford,37091950401,0.0
1485,37091950300,Hertford,37091950300,0.0
1486,37091950200,Hertford,37091980000,0.0
1487,37091950200,Hertford,37091950201,0.0
1488,37091950200,Hertford,37091950202,0.0
1489,37091950100,Hertford,37091950101,1.0
1490,37091950100,Hertford,37091950102,1.0
1491,37089980100,Henderson,37089980100,
1492,37089932000,Henderson,37089932000,0.0
1493,37089931902,Henderson,37089931902,0.0
1494,37089931901,Henderson,37089931901,0.0
1495,37089931802,Henderson,37089931802,1.0
1496,37089931801,Henderson,37089931801,1.0
1497,37089931700,Henderson,37089931700,1.0
1498,37089931600,Henderson,37089931600,1.0
1499,37089931500,Henderson,37089931500,0.0
1500,37089931400,Henderson,37089931402,1.0
1501,37089931400,Henderson,37089931401,1.0
1502,37089931300,Henderson,37089931300,1.0
1503,37089931200,Henderson,37089931200,1.0
1504,37089931100,Henderson,37089931100,1.0
1505,37089931000,Henderson,37089931000,1.0
1506,37089930900,Henderson,37089930900,1.0
1507,37089930800,Henderson,37089930800,1.0
1508,37089930703,Henderson,37089930703,1.0
1509,37089930702,Henderson,37089930702,0.0
1510,37089930701,Henderson,37089930701,0.0
1511,37089930600,Henderson,37089930600,1.0
1512,37089930502,Henderson,37089930502,0.0
1513,37089930501,Henderson,37089930501,1.0
1514,37089930402,Henderson,37089930402,0.0
1515,37089930401,Henderson,37089930401,1.0
1516,37089930300,Henderson,37089930301,0.0
1517,37089930300,Henderson,37089930302,0.0
1518,37089930200,Henderson,37089930201,0.0
1519,37089930200,Henderson,37089930202,0.0
1520,37089930100,Henderson,37089930100,0.0
1521,37087980100,Haywood,37087980100,0.0
1522,37087921302,Haywood,37087921302,0.0
1523,37087921301,Haywood,37087921301,0.0
1524,37087921200,Haywood,37087921201,0.0
1525,37087921200,Haywood,37087921202,0.0
1526,37087921100,Haywood,37087921100,1.0
1527,37087921000,Haywood,37087921000,1.0
1528,37087920900,Haywood,37087920900,1.0
1529,37087920800,Haywood,37087920800,0.0
1530,37087920700,Haywood,37087920702,0.0
1531,37087920700,Haywood,37087920701,0.0
1532,37087920600,Haywood,37087920601,0.0
1533,37087920600,Haywood,37087920602,0.0
1534,37087920500,Haywood,37087920502,0.0
1535,37087920500,Haywood,37087920501,0.0
1536,37087920400,Haywood,37087920400,1.0
1537,37087920300,Haywood,37087920300,1.0
1538,37087920200,Haywood,37087920201,0.0
1539,37087920200,Haywood,37087920202,0.0
1540,37087920102,Haywood,37087920102,0.0
1541,37087920101,Haywood,37087920101,0.0
1542,37085071402,Harnett,37085071402,0.0
1543,37085071401,Harnett,37085071401,0.0
1544,37085071303,Harnett,37085071303,1.0
1545,37085071302,Harnett,37085071302,1.0
1546,37085071301,Harnett,37085071301,0.0
1547,37085071204,Harnett,37085071204,0.0
1548,37085071203,Harnett,37085071203,0.0
1549,37085071202,Harnett,37085071202,1.0
1550,37085071201,Harnett,37085071201,0.0
1551,37085071102,Harnett,37085071102,0.0
1552,37085071101,Harnett,37085071101,0.0
1553,37085071002,Harnett,37085071002,0.0
1554,37085071001,Harnett,37085071003,0.0
1555,37085071001,Harnett,37085071004,0.0
1556,37085070904,Harnett,37085070904,0.0
1557,37085070903,Harnett,37085070903,0.0
1558,37085070902,Harnett,37085070902,0.0
1559,37085070901,Harnett,37085070901,1.0
1560,37085070802,Harnett,37085070802,1.0
1561,37085070801,Harnett,37085070801,0.0
1562,37085070700,Harnett,37085070700,0.0
1563,37085070600,Harnett,37085070600,0.0
1564,37085070500,Harnett,37085070500,1.0
1565,37085070402,Harnett,37085070402,0.0
1566,37085070401,Harnett,37085070401,0.0
1567,37085070300,Harnett,37085070300,1.0
1568,37085070200,Harnett,37085070200,0.0
1569,37085070100,Harnett,37085070100,1.0
1570,37083931100,Halifax,37083931101,0.0
1571,37083931100,Halifax,37083931102,0.0
1572,37083931000,Halifax,37083931000,0.0
1573,37083930900,Halifax,37083930902,0.0
1574,37083930900,Halifax,37083930901,0.0
1575,37083930800,Halifax,37083930800,0.0
1576,37083930700,Halifax,37083930702,0.0
1577,37083930700,Halifax,37083930701,0.0
1578,37083930600,Halifax,37083930600,0.0
1579,37083930502,Halifax,37083930503,0.0
1580,37083930502,Halifax,37083930504,0.0
1581,37083930501,Halifax,37083930501,1.0
1582,37083930400,Halifax,37083930400,1.0
1583,37083930300,Halifax,37083930300,1.0
1584,37083930200,Halifax,37083930200,1.0
1585,37083930100,Halifax,37083930100,1.0
1586,37081980100,Guilford,37081980100,
1587,37081017200,Guilford,37081017200,0.0
1588,37081017100,Guilford,37081017102,1.0
1589,37081017100,Guilford,37081017101,1.0
1590,37081017000,Guilford,37081017000,0.0
1591,37081016900,Guilford,37081016900,0.0
1592,37081016800,Guilford,37081016800,1.0
1593,37081016702,Guilford,37081016702,0.0
1594,37081016701,Guilford,37081016701,1.0
1595,37081016600,Guilford,37081016600,0.0
1596,37081016506,Guilford,37081016506,1.0
1597,37081016505,Guilford,37081016505,1.0
1598,37081016503,Guilford,37081016503,1.0
1599,37081016502,Guilford,37081016502,1.0
1600,37081016410,Guilford,37081016410,1.0
1601,37081016409,Guilford,37081016409,1.0
1602,37081016408,Guilford,37081016408,1.0
1603,37081016407,Guilford,37081016407,1.0
1604,37081016406,Guilford,37081016406,1.0
1605,37081016405,Guilford,37081016405,1.0
1606,37081016306,Guilford,37081016306,1.0
1607,37081016305,Guilford,37081016305,1.0
1608,37081016304,Guilford,37081016304,1.0
1609,37081016303,Guilford,37081016303,1.0
1610,37081016205,Guilford,37081016205,1.0
1611,37081016204,Guilford,37081016204,1.0
1612,37081016203,Guilford,37081016203,1.0
1613,37081016201,Guilford,37081016201,1.0
1614,37081016103,Guilford,37081016103,1.0
1615,37081016102,Guilford,37081016102,1.0
1616,37081016101,Guilford,37081016101,1.0
1617,37081016011,Guilford,37081016011,1.0
1618,37081016010,Guilford,37081016010,1.0
1619,37081016009,Guilford,37081016009,1.0
1620,37081016008,Guilford,37081016008,1.0
1621,37081016007,Guilford,37081016007,1.0
1622,37081016006,Guilford,37081016006,1.0
1623,37081016005,Guilford,37081016005,1.0
1624,37081016003,Guilford,37081016003,1.0
1625,37081015902,Guilford,37081015902,0.0
1626,37081015901,Guilford,37081015901,0.0
1627,37081015800,Guilford,37081015800,1.0
1628,37081015707,Guilford,37081015707,1.0
1629,37081015706,Guilford,37081015706,1.0
1630,37081015705,Guilford,37081015705,1.0
1631,37081015704,Guilford,37081015704,1.0
1632,37081015703,Guilford,37081015703,1.0
1633,37081015600,Guilford,37081015602,0.0
1634,37081015600,Guilford,37081015601,0.0
1635,37081015500,Guilford,37081015500,0.0
1636,37081015402,Guilford,37081015402,1.0
1637,37081015401,Guilford,37081015401,0.0
1638,37081015300,Guilford,37081015302,0.0
1639,37081015300,Guilford,37081015301,0.0
1640,37081015200,Guilford,37081015202,0.0
1641,37081015200,Guilford,37081015201,0.0
1642,37081015100,Guilford,37081015100,0.0
1643,37081014503,Guilford,37081014503,1.0
1644,37081014502,Guilford,37081014502,1.0
1645,37081014501,Guilford,37081014501,1.0
1646,37081014412,Guilford,37081014412,1.0
1647,37081014411,Guilford,37081014411,1.0
1648,37081014410,Guilford,37081014410,1.0
1649,37081014409,Guilford,37081014409,1.0
1650,37081014408,Guilford,37081014408,1.0
1651,37081014407,Guilford,37081014407,1.0
1652,37081014406,Guilford,37081014406,1.0
1653,37081014300,Guilford,37081014300,1.0
1654,37081014200,Guilford,37081014200,1.0
1655,37081014000,Guilford,37081014000,1.0
1656,37081013900,Guilford,37081013900,1.0
1657,37081013800,Guilford,37081013800,1.0
1658,37081013700,Guilford,37081013700,1.0
1659,37081013602,Guilford,37081013602,1.0
1660,37081013601,Guilford,37081013601,1.0
1661,37081012805,Guilford,37081012805,1.0
1662,37081012804,Guilford,37081012804,1.0
1663,37081012803,Guilford,37081012803,0.0
1664,37081012707,Guilford,37081012707,1.0
1665,37081012706,Guilford,37081012706,1.0
1666,37081012705,Guilford,37081012705,1.0
1667,37081012704,Guilford,37081012704,1.0
1668,37081012703,Guilford,37081012703,1.0
1669,37081012617,Guilford,37081012617,1.0
1670,37081012612,Guilford,37081012612,1.0
1671,37081012611,Guilford,37081012611,1.0
1672,37081012610,Guilford,37081012610,1.0
1673,37081012609,Guilford,37081012620,1.0
1674,37081012609,Guilford,37081012621,1.0
1675,37081012608,Guilford,37081012608,1.0
1676,37081012607,Guilford,37081012607,1.0
1677,37081012604,Guilford,37081012604,1.0
1678,37081012601,Guilford,37081012619,1.0
1679,37081012601,Guilford,37081012618,1.0
1680,37081012511,Guilford,37081012511,1.0
1681,37081012510,Guilford,37081012510,1.0
1682,37081012509,Guilford,37081012509,1.0
1683,37081012508,Guilford,37081012508,1.0
1684,37081012505,Guilford,37081012505,1.0
1685,37081012504,Guilford,37081012504,1.0
1686,37081012503,Guilford,37081012503,1.0
1687,37081011905,Guilford,37081011905,1.0
1688,37081011904,Guilford,37081011904,1.0
1689,37081011602,Guilford,37081011602,1.0
1690,37081011601,Guilford,37081011601,1.0
1691,37081011500,Guilford,37081011500,1.0
1692,37081011400,Guilford,37081011400,1.0
1693,37081011300,Guilford,37081011300,1.0
1694,37081011200,Guilford,37081011201,1.0
1695,37081011200,Guilford,37081011202,1.0
1696,37081011102,Guilford,37081011102,1.0
1697,37081011101,Guilford,37081011101,1.0
1698,37081011000,Guilford,37081011000,1.0
1699,37081010900,Guilford,37081010900,1.0
1700,37081010800,Guilford,37081010800,1.0
1701,37081010702,Guilford,37081010702,1.0
1702,37081010701,Guilford,37081010701,1.0
1703,37081010602,Guilford,37081010602,1.0
1704,37081010601,Guilford,37081010601,1.0
1705,37081010500,Guilford,37081010500,1.0
1706,37081010404,Guilford,37081010404,1.0
1707,37081010403,Guilford,37081010403,1.0
1708,37081010401,Guilford,37081010401,1.0
1709,37081010300,Guilford,37081010300,1.0
1710,37081010200,Guilford,37081010200,1.0
1711,37081010100,Guilford,37081010100,1.0
1712,37079950300,Greene,37079950301,0.0
1713,37079950300,Greene,37079950302,0.0
1714,37079950200,Greene,37079950200,0.0
1715,37079950102,Greene,37079950102,0.0
1716,37079950101,Greene,37079950101,0.0
1717,37077970704,Granville,37077970704,1.0
1718,37077970703,Granville,37077970703,1.0
1719,37077970702,Granville,37077970702,1.0
1720,37077970701,Granville,37077970701,0.0
1721,37077970603,Granville,37077970607,0.0
1722,37077970603,Granville,37077970606,0.0
1723,37077970602,Granville,37077970605,0.0
1724,37077970602,Granville,37077970604,0.0
1725,37077970601,Granville,37077970601,0.0
1726,37077970500,Granville,37077970500,0.0
1727,37077970400,Granville,37077970400,1.0
1728,37077970300,Granville,37077970300,0.0
1729,37077970200,Granville,37077970200,0.0
1730,37077970102,Granville,37077970102,0.0
1731,37077970101,Granville,37077970101,0.0
1732,37075920300,Graham,37075920300,0.0
1733,37075920200,Graham,37075920200,0.0
1734,37075920100,Graham,37075920100,0.0
1735,37073970300,Gates,37073970300,0.0
1736,37073970200,Gates,37073970200,0.0
1737,37073970100,Gates,37073970100,0.0
1738,37071033500,Gaston,37071033501,1.0
1739,37071033500,Gaston,37071033502,1.0
1740,37071033400,Gaston,37071033400,1.0
1741,37071033307,Gaston,37071033311,0.0
1742,37071033307,Gaston,37071033308,0.0
1743,37071033306,Gaston,37071033306,0.0
1744,37071033305,Gaston,37071033309,1.0
1745,37071033305,Gaston,37071033310,1.0
1746,37071033304,Gaston,37071033313,1.0
1747,37071033304,Gaston,37071033312,1.0
1748,37071033303,Gaston,37071033303,1.0
1749,37071033204,Gaston,37071033204,1.0
1750,37071033203,Gaston,37071033203,1.0
1751,37071033202,Gaston,37071033202,1.0
1752,37071033100,Gaston,37071033100,1.0
1753,37071032900,Gaston,37071032900,1.0
1754,37071032800,Gaston,37071032801,1.0
1755,37071032800,Gaston,37071032802,1.0
1756,37071032704,Gaston,37071032704,1.0
1757,37071032703,Gaston,37071032703,1.0
1758,37071032702,Gaston,37071032702,1.0
1759,37071032600,Gaston,37071032600,1.0
1760,37071032508,Gaston,37071032508,1.0
1761,37071032507,Gaston,37071032507,1.0
1762,37071032506,Gaston,37071032506,1.0
1763,37071032505,Gaston,37071032505,1.0
1764,37071032502,Gaston,37071032509,1.0
1765,37071032502,Gaston,37071032510,1.0
1766,37071032402,Gaston,37071032405,1.0
1767,37071032402,Gaston,37071032406,1.0
1768,37071032401,Gaston,37071032403,1.0
1769,37071032401,Gaston,37071032404,1.0
1770,37071032302,Gaston,37071032302,1.0
1771,37071032301,Gaston,37071032301,1.0
1772,37071032200,Gaston,37071032201,1.0
1773,37071032200,Gaston,37071032202,1.0
1774,37071032100,Gaston,37071032100,1.0
1775,37071032000,Gaston,37071032000,1.0
1776,37071031900,Gaston,37071031902,1.0
1777,37071031900,Gaston,37071031901,1.0
1778,37071031800,Gaston,37071031800,1.0
1779,37071031704,Gaston,37071031704,1.0
1780,37071031703,Gaston,37071031703,1.0
1781,37071031701,Gaston,37071031705,1.0
1782,37071031701,Gaston,37071031706,1.0
1783,37071031600,Gaston,37071031600,0.0
1784,37071031500,Gaston,37071031500,1.0
1785,37071031402,Gaston,37071031402,1.0
1786,37071031401,Gaston,37071031401,1.0
1787,37071031302,Gaston,37071031303,1.0
1788,37071031302,Gaston,37071031304,1.0
1789,37071031301,Gaston,37071031301,1.0
1790,37071031202,Gaston,37071031202,1.0
1791,37071031201,Gaston,37071031203,1.0
1792,37071031201,Gaston,37071031204,1.0
1793,37071031102,Gaston,37071031102,1.0
1794,37071031101,Gaston,37071031101,1.0
1795,37071031004,Gaston,37071031004,1.0
1796,37071031003,Gaston,37071031005,1.0
1797,37071031003,Gaston,37071031006,1.0
1798,37071031001,Gaston,37071031001,0.0
1799,37071030902,Gaston,37071030902,1.0
1800,37071030901,Gaston,37071030901,1.0
1801,37071030802,Gaston,37071030802,0.0
1802,37071030801,Gaston,37071030801,0.0
1803,37071030700,Gaston,37071030700,1.0
1804,37071030602,Gaston,37071030602,1.0
1805,37071030601,Gaston,37071030601,0.0
1806,37071030502,Gaston,37071030503,0.0
1807,37071030502,Gaston,37071030504,0.0
1808,37071030501,Gaston,37071030501,0.0
1809,37071030402,Gaston,37071030403,0.0
1810,37071030402,Gaston,37071030404,0.0
1811,37071030401,Gaston,37071030401,1.0
1812,37071030302,Gaston,37071030302,0.0
1813,37071030301,Gaston,37071030301,0.0
1814,37071030205,Gaston,37071030205,1.0
1815,37071030204,Gaston,37071030207,0.0
1816,37071030204,Gaston,37071030206,0.0
1817,37071030203,Gaston,37071030209,0.0
1818,37071030203,Gaston,37071030208,0.0
1819,37071030102,Gaston,37071030105,1.0
1820,37071030102,Gaston,37071030106,1.0
1821,37071030101,Gaston,37071030104,0.0
1822,37071030101,Gaston,37071030103,0.0
1823,37069060802,Franklin,37069060802,0.0
1824,37069060801,Franklin,37069060801,0.0
1825,37069060700,Franklin,37069060702,0.0
1826,37069060700,Franklin,37069060701,0.0
1827,37069060700,Franklin,37069060703,0.0
1828,37069060600,Franklin,37069060601,0.0
1829,37069060600,Franklin,37069060602,0.0
1830,37069060502,Franklin,37069060502,0.0
1831,37069060501,Franklin,37069060501,0.0
1832,37069060402,Franklin,37069060403,0.0
1833,37069060402,Franklin,37069060404,0.0
1834,37069060401,Franklin,37069060401,0.0
1835,37069060302,Franklin,37069060302,1.0
1836,37069060301,Franklin,37069060301,0.0
1837,37069060200,Franklin,37069060200,0.0
1838,37069060100,Franklin,37069060100,0.0
1839,37067004104,Forsyth,37067004104,0.0
1840,37067004103,Forsyth,37067004103,1.0
1841,37067004102,Forsyth,37067004102,0.0
1842,37067004015,Forsyth,37067004015,1.0
1843,37067004014,Forsyth,37067004014,1.0
1844,37067004013,Forsyth,37067004013,1.0
1845,37067004012,Forsyth,37067004012,1.0
1846,37067004011,Forsyth,37067004011,1.0
1847,37067004010,Forsyth,37067004010,1.0
1848,37067004009,Forsyth,37067004009,1.0
1849,37067004007,Forsyth,37067004007,0.0
1850,37067004005,Forsyth,37067004005,1.0
1851,37067003909,Forsyth,37067003909,1.0
1852,37067003908,Forsyth,37067003908,1.0
1853,37067003906,Forsyth,37067003906,1.0
1854,37067003905,Forsyth,37067003905,1.0
1855,37067003904,Forsyth,37067003904,1.0
1856,37067003903,Forsyth,37067003903,1.0
1857,37067003806,Forsyth,37067003806,1.0
1858,37067003805,Forsyth,37067003805,1.0
1859,37067003804,Forsyth,37067003804,1.0
1860,37067003803,Forsyth,37067003803,1.0
1861,37067003703,Forsyth,37067003703,1.0
1862,37067003702,Forsyth,37067003702,1.0
1863,37067003701,Forsyth,37067003701,1.0
1864,37067003600,Forsyth,37067003600,1.0
1865,37067003500,Forsyth,37067003500,1.0
1866,37067003404,Forsyth,37067003404,1.0
1867,37067003403,Forsyth,37067003403,1.0
1868,37067003402,Forsyth,37067003402,1.0
1869,37067003315,Forsyth,37067003315,1.0
1870,37067003314,Forsyth,37067003314,1.0
1871,37067003313,Forsyth,37067003313,0.0
1872,37067003312,Forsyth,37067003312,0.0
1873,37067003311,Forsyth,37067003311,1.0
1874,37067003310,Forsyth,37067003310,1.0
1875,37067003309,Forsyth,37067003309,1.0
1876,37067003308,Forsyth,37067003308,1.0
1877,37067003307,Forsyth,37067003307,1.0
1878,37067003202,Forsyth,37067003202,1.0
1879,37067003201,Forsyth,37067003201,1.0
1880,37067003108,Forsyth,37067003108,1.0
1881,37067003107,Forsyth,37067003107,1.0
1882,37067003106,Forsyth,37067003106,0.0
1883,37067003105,Forsyth,37067003105,1.0
1884,37067003103,Forsyth,37067003103,1.0
1885,37067003004,Forsyth,37067003004,1.0
1886,37067003003,Forsyth,37067003003,1.0
1887,37067003002,Forsyth,37067003002,1.0
1888,37067002904,Forsyth,37067002904,0.0
1889,37067002903,Forsyth,37067002903,1.0
1890,37067002901,Forsyth,37067002901,1.0
1891,37067002809,Forsyth,37067002809,0.0
1892,37067002808,Forsyth,37067002808,1.0
1893,37067002807,Forsyth,37067002807,1.0
1894,37067002806,Forsyth,37067002806,1.0
1895,37067002804,Forsyth,37067002804,1.0
1896,37067002801,Forsyth,37067002801,0.0
1897,37067002703,Forsyth,37067002705,1.0
1898,37067002703,Forsyth,37067002704,1.0
1899,37067002702,Forsyth,37067002702,1.0
1900,37067002701,Forsyth,37067002701,1.0
1901,37067002604,Forsyth,37067002604,1.0
1902,37067002603,Forsyth,37067002606,1.0
1903,37067002603,Forsyth,37067002605,1.0
1904,37067002601,Forsyth,37067002601,1.0
1905,37067002502,Forsyth,37067002502,1.0
1906,37067002501,Forsyth,37067002501,1.0
1907,37067002200,Forsyth,37067002200,1.0
1908,37067002100,Forsyth,37067002100,1.0
1909,37067002002,Forsyth,37067002002,1.0
1910,37067002001,Forsyth,37067002001,1.0
1911,37067001902,Forsyth,37067001902,1.0
1912,37067001901,Forsyth,37067001901,1.0
1913,37067001800,Forsyth,37067001800,1.0
1914,37067001700,Forsyth,37067001700,1.0
1915,37067001602,Forsyth,37067001602,1.0
1916,37067001601,Forsyth,37067001601,1.0
1917,37067001500,Forsyth,37067001500,1.0
1918,37067001400,Forsyth,37067001400,1.0
1919,37067001300,Forsyth,37067001300,1.0
1920,37067001200,Forsyth,37067001200,1.0
1921,37067001100,Forsyth,37067001100,1.0
1922,37067001000,Forsyth,37067001000,1.0
1923,37067000900,Forsyth,37067000900,1.0
1924,37067000802,Forsyth,37067000802,1.0
1925,37067000801,Forsyth,37067000801,1.0
1926,37067000700,Forsyth,37067000700,1.0
1927,37067000600,Forsyth,37067000600,1.0
1928,37067000500,Forsyth,37067000500,1.0
