fips,tractid,geography,county,state,year,mem_1_id,mem_1,mem_2_id,mem_2, tot_pop ,pct_food_insecure, number_food_insecure ,unemployment_rate,pct_poverty,pct_black,pct_hispanic, median_income ,pct_homeowners,pct_disability
37083,37083930800,Census Tract 9308; Halifax County; North Carolina,"Halifax County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 4,997 ",16.5%, 830 ,4.2%,28.4%,57.4%,1.7%," $35,673.00 ",71.9%,20.8%
37083,37083930901,Census Tract 9309.01; Halifax County; North Carolina,"Halifax County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 1,539 ",19.7%, 300 ,10.7%,32.4%,84.1%,0.0%," $30,781.00 ",60.4%,21.4%
37083,37083930902,Census Tract 9309.02; Halifax County; North Carolina,"Halifax County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 2,999 ",22.0%, 660 ,13.1%,33.3%,80.8%,5.2%," $27,414.00 ",51.9%,21.7%
37083,37083931000,Census Tract 9310; Halifax County; North Carolina,"Halifax County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 3,128 ",16.0%, 500 ,14.3%,15.1%,63.6%,1.6%," $43,893.00 ",71.6%,19.0%
37083,37083931101,Census Tract 9311.01; Halifax County; North Carolina,"Halifax County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 1,182 ",15.6%, 180 ,9.7%,14.6%,42.6%,1.3%," $47,545.00 ",89.1%,26.4%
37083,37083931102,Census Tract 9311.02; Halifax County; North Carolina,"Halifax County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,,," 2,526 ",19.7%, 500 ,7.2%,35.2%,85.0%,1.4%," $30,211.00 ",60.5%,25.7%
37085,37085070100,Census Tract 701; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 4,162 ",16.4%, 680 ,2.8%,18.7%,31.5%,7.1%," $47,167.00 ",52.2%,24.3%
37085,37085070200,Census Tract 702; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 2,845 ",13.4%, 380 ,0.6%,22.5%,44.9%,4.6%," $36,331.00 ",64.3%,16.5%
37085,37085070300,Census Tract 703; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 4,777 ",15.6%, 740 ,5.3%,18.0%,30.5%,9.7%," $50,465.00 ",64.2%,18.6%
37085,37085070401,Census Tract 704.01; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 3,697 ",14.5%, 540 ,2.5%,16.3%,9.8%,10.4%," $59,702.00 ",70.8%,17.1%
37085,37085070402,Census Tract 704.02; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 7,442 ",14.3%," 1,060 ",4.0%,11.8%,16.8%,22.9%," $47,507.00 ",59.6%,18.8%
37085,37085070500,Census Tract 705; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 5,925 ",13.2%, 780 ,1.3%,14.6%,19.2%,12.8%," $49,042.00 ",67.1%,18.3%
37085,37085070600,Census Tract 706; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 4,902 ",12.3%, 600 ,6.6%,10.9%,41.8%,6.6%," $47,377.00 ",75.3%,18.8%
37085,37085070700,Census Tract 707; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 5,518 ",13.2%, 730 ,5.6%,12.5%,39.8%,10.9%," $58,609.00 ",61.7%,18.5%
37085,37085070801,Census Tract 708.01; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 2,394 ",12.3%, 290 ,3.3%,10.1%,5.9%,7.9%," $57,717.00 ",78.7%,15.1%
37085,37085070802,Census Tract 708.02; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 5,356 ",NA, NA ,4.6%,24.3%,11.3%,7.9%," $50,753.00 ",50.7%,11.2%
37085,37085070901,Census Tract 709.01; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 3,194 ",6.8%, 220 ,1.3%,3.2%,12.2%,33.1%," $68,452.00 ",86.9%,9.0%
37085,37085070902,Census Tract 709.02; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 2,504 ",21.3%, 530 ,8.6%,20.6%,3.7%,20.3%," $43,889.00 ",68.0%,25.9%
37085,37085070903,Census Tract 709.03; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 2,844 ",9.1%, 260 ,2.3%,9.4%,10.3%,20.2%," $82,591.00 ",82.8%,6.3%
37085,37085070904,Census Tract 709.04; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 4,362 ",11.2%, 490 ,3.8%,9.8%,24.8%,15.8%," $65,337.00 ",74.3%,15.3%
37085,37085071002,Census Tract 710.02; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 3,902 ",13.3%, 520 ,6.8%,10.2%,8.0%,7.1%," $71,447.00 ",88.3%,15.6%
37085,37085071003,Census Tract 710.03; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 3,882 ",10.0%, 390 ,1.1%,12.7%,10.8%,1.3%," $86,528.00 ",90.7%,10.6%
37085,37085071004,Census Tract 710.04; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 1,886 ",10.6%, 200 ,4.0%,9.5%,12.0%,11.8%," $70,500.00 ",87.4%,11.1%
37085,37085071101,Census Tract 711.01; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 3,421 ",16.4%, 560 ,10.6%,9.3%,3.6%,14.8%," $64,449.00 ",74.4%,17.7%
37085,37085071102,Census Tract 711.02; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 5,084 ",11.9%, 600 ,6.8%,7.7%,17.0%,15.1%," $59,375.00 ",83.0%,14.3%
37085,37085071201,Census Tract 712.01; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 2,552 ",12.8%, 330 ,1.9%,16.3%,22.6%,13.1%," $50,739.00 ",73.5%,15.3%
37085,37085071202,Census Tract 712.02; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 4,529 ",17.2%, 780 ,8.1%,20.3%,36.1%,13.6%," $58,922.00 ",58.8%,16.8%
37085,37085071203,Census Tract 712.03; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 3,023 ",14.2%, 430 ,3.9%,23.1%,52.9%,12.9%," $67,361.00 ",60.1%,14.3%
37085,37085071204,Census Tract 712.04; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 8,233 ",16.5%," 1,360 ",7.0%,21.0%,20.2%,17.0%," $91,155.00 ",69.2%,12.7%
37085,37085071301,Census Tract 713.01; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 3,228 ",13.0%, 420 ,1.7%,14.9%,24.5%,6.7%," $62,200.00 ",74.9%,20.8%
37085,37085071302,Census Tract 713.02; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 7,863 ",12.5%, 980 ,8.3%,10.6%,30.8%,15.0%," $74,664.00 ",72.5%,11.5%
37085,37085071303,Census Tract 713.03; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 11,613 ",11.2%," 1,290 ",8.3%,7.0%,27.8%,16.8%," $90,664.00 ",73.8%,10.8%
37085,37085071401,Census Tract 714.01; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 4,497 ",14.6%, 660 ,2.1%,15.2%,13.9%,13.9%," $68,365.00 ",73.8%,23.3%
37085,37085071402,Census Tract 714.02; Harnett County; North Carolina,"Harnett County, North Carolina",NC,2022,70,Food Bank of Central and Eastern North Carolina,134,Second Harvest Food Bank of Southeast North Carolina," 11,083 ",18.2%," 2,010 ",10.4%,16.9%,34.8%,16.6%," $79,821.00 ",32.3%,14.3%
37087,37087920101,Census Tract 9201.01; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,766 ",14.8%, 560 ,5.6%,15.0%,0.0%,1.9%," $56,695.00 ",84.1%,12.8%
37087,37087920102,Census Tract 9201.02; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,978 ",10.8%, 430 ,1.7%,8.9%,0.0%,0.6%," $60,901.00 ",77.1%,10.4%
37087,37087920201,Census Tract 9202.01; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 1,549 ",15.1%, 230 ,9.0%,7.3%,4.3%,2.4%," $34,167.00 ",76.7%,18.5%
37087,37087920202,Census Tract 9202.02; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 5,280 ",11.6%, 610 ,0.3%,8.6%,1.7%,7.7%," $67,326.00 ",79.7%,20.8%
37087,37087920300,Census Tract 9203; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,548 ",14.5%, 510 ,4.1%,13.6%,9.6%,1.6%," $53,889.00 ",65.9%,15.9%
37087,37087920400,Census Tract 9204; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 2,116 ",15.7%, 330 ,7.6%,10.3%,2.9%,3.9%," $38,226.00 ",73.3%,18.1%
37087,37087920501,Census Tract 9205.01; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 2,305 ",10.0%, 230 ,3.4%,3.3%,1.6%,12.3%," $83,365.00 ",74.7%,12.9%
37087,37087920502,Census Tract 9205.02; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 5,082 ",10.6%, 540 ,1.5%,6.6%,0.3%,13.8%," $55,957.00 ",74.1%,13.2%
37087,37087920601,Census Tract 9206.01; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 2,123 ",13.7%, 290 ,2.6%,9.4%,0.1%,6.6%," $67,188.00 ",70.7%,21.1%
37087,37087920602,Census Tract 9206.02; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 2,467 ",14.6%, 360 ,6.1%,12.0%,0.0%,2.8%," $66,696.00 ",78.9%,14.8%
37087,37087920701,Census Tract 9207.01; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 2,393 ",10.1%, 240 ,2.0%,8.5%,1.7%,10.0%," $58,750.00 ",84.6%,9.8%
37087,37087920702,Census Tract 9207.02; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 1,955 ",12.8%, 250 ,1.1%,6.8%,0.1%,1.1%," $62,284.00 ",89.4%,30.1%
37087,37087920800,Census Tract 9208; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,833 ",14.7%, 560 ,4.7%,16.0%,1.7%,1.9%," $55,776.00 ",83.4%,13.4%
37087,37087920900,Census Tract 9209; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 1,795 ",17.2%, 310 ,1.8%,17.8%,3.7%,13.4%," $38,000.00 ",49.9%,20.6%
37087,37087921000,Census Tract 9210; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 2,721 ",11.4%, 310 ,1.7%,4.8%,4.9%,1.0%," $50,393.00 ",76.9%,22.6%
37087,37087921100,Census Tract 9211; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 2,745 ",23.2%, 640 ,5.1%,30.6%,0.7%,3.3%," $40,069.00 ",66.9%,24.9%
37087,37087921201,Census Tract 9212.01; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 1,555 ",15.0%, 230 ,4.3%,7.0%,1.2%,3.5%," $41,913.00 ",64.2%,25.0%
37087,37087921202,Census Tract 9212.02; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 4,457 ",15.4%, 690 ,3.8%,14.1%,4.6%,1.5%," $61,125.00 ",61.7%,17.2%
37087,37087921301,Census Tract 9213.01; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,911 ",12.2%, 480 ,0.0%,6.3%,0.1%,3.1%," $73,000.00 ",86.9%,15.7%
37087,37087921302,Census Tract 9213.02; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,," 4,573 ",20.5%, 940 ,10.5%,18.3%,0.1%,0.3%," $39,627.00 ",71.1%,20.1%
37087,37087980100,Census Tract 9801; Haywood County; North Carolina,"Haywood County, North Carolina",NC,2022,103,MANNA FoodBank,,, -   ,NA, NA ,missing,missing,missing,missing, missing ,missing,missing
37089,37089930100,Census Tract 9301; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 4,508 ",14.5%, 650 ,2.0%,17.8%,3.0%,5.6%," $59,219.00 ",74.9%,14.0%
37089,37089930201,Census Tract 9302.01; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,877 ",15.5%, 600 ,6.1%,17.9%,5.3%,31.9%," $51,699.00 ",82.6%,11.7%
37089,37089930202,Census Tract 9302.02; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,062 ",15.9%, 490 ,0.0%,13.8%,1.9%,20.4%," $57,143.00 ",71.9%,17.6%
37089,37089930301,Census Tract 9303.01; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 4,299 ",14.7%, 630 ,2.5%,15.5%,4.8%,24.4%," $49,667.00 ",42.0%,8.1%
37089,37089930302,Census Tract 9303.02; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,663 ",21.1%, 770 ,8.8%,24.7%,0.0%,21.9%," $37,317.00 ",68.1%,15.0%
37089,37089930401,Census Tract 9304.01; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 2,635 ",12.6%, 330 ,0.0%,6.2%,5.0%,13.5%," $53,886.00 ",81.9%,17.9%
37089,37089930402,Census Tract 9304.02; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,452 ",16.0%, 550 ,3.8%,15.7%,3.8%,7.4%," $46,835.00 ",75.1%,20.9%
37089,37089930501,Census Tract 9305.01; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 5,120 ",11.5%, 590 ,3.5%,7.9%,10.6%,7.8%," $85,487.00 ",69.4%,14.3%
37089,37089930502,Census Tract 9305.02; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 5,081 ",10.6%, 540 ,2.2%,7.5%,1.9%,6.2%," $56,563.00 ",84.4%,13.8%
37089,37089930600,Census Tract 9306; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 5,481 ",9.8%, 540 ,2.0%,4.0%,7.0%,6.1%," $72,656.00 ",73.8%,15.6%
37089,37089930701,Census Tract 9307.01; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,575 ",8.7%, 310 ,0.0%,1.5%,4.6%,5.5%," $99,167.00 ",91.2%,10.1%
37089,37089930702,Census Tract 9307.02; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 4,650 ",11.8%, 550 ,6.8%,5.8%,1.2%,0.4%," $79,563.00 ",83.6%,11.6%
37089,37089930703,Census Tract 9307.03; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 6,100 ",12.8%, 780 ,4.0%,7.8%,3.7%,7.4%," $67,461.00 ",84.6%,21.4%
37089,37089930800,Census Tract 9308; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 5,440 ",11.8%, 640 ,2.9%,10.2%,0.9%,20.2%," $70,208.00 ",70.8%,9.5%
37089,37089930900,Census Tract 9309; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 2,835 ",10.9%, 310 ,1.2%,8.3%,1.5%,3.6%," $68,036.00 ",77.4%,14.2%
37089,37089931000,Census Tract 9310; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 5,498 ",21.1%," 1,160 ",6.2%,23.3%,5.3%,10.6%," $39,688.00 ",51.8%,21.2%
37089,37089931100,Census Tract 9311; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 2,166 ",11.2%, 240 ,2.0%,11.9%,12.8%,9.6%," $52,118.00 ",65.4%,8.0%
37089,37089931200,Census Tract 9312; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 2,340 ",16.6%, 390 ,2.0%,17.8%,18.5%,4.3%," $45,292.00 ",50.0%,23.3%
37089,37089931300,Census Tract 9313; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,947 ",15.6%, 620 ,0.3%,20.9%,15.5%,23.2%," $52,695.00 ",54.4%,17.2%
37089,37089931401,Census Tract 9314.01; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,927 ",15.4%, 610 ,8.2%,13.0%,10.3%,28.5%," $54,035.00 ",63.1%,10.9%
37089,37089931402,Census Tract 9314.02; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 2,801 ",16.2%, 450 ,0.1%,19.5%,5.0%,20.8%," $31,660.00 ",50.0%,16.9%
37089,37089931500,Census Tract 9315; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 4,014 ",10.3%, 410 ,4.7%,5.1%,1.1%,4.3%," $108,056.00 ",91.2%,13.7%
37089,37089931600,Census Tract 9316; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 4,897 ",12.3%, 600 ,0.8%,11.5%,2.1%,4.8%," $57,225.00 ",72.5%,15.4%
37089,37089931700,Census Tract 9317; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,328 ",9.2%, 310 ,2.7%,4.5%,4.1%,3.8%," $83,750.00 ",81.8%,11.3%
37089,37089931801,Census Tract 9318.01; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,901 ",9.3%, 360 ,1.5%,4.7%,0.7%,3.4%," $79,691.00 ",83.2%,13.3%
37089,37089931802,Census Tract 9318.02; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 4,300 ",11.8%, 510 ,5.8%,6.7%,2.4%,7.0%," $81,667.00 ",90.5%,15.5%
37089,37089931901,Census Tract 9319.01; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,605 ",10.4%, 380 ,3.7%,7.0%,4.4%,2.3%," $88,639.00 ",88.6%,13.4%
37089,37089931902,Census Tract 9319.02; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 3,501 ",11.4%, 400 ,3.2%,10.2%,1.7%,1.1%," $64,805.00 ",93.8%,13.8%
37089,37089932000,Census Tract 9320; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,," 4,466 ",16.2%, 720 ,10.1%,10.2%,0.7%,4.9%," $92,422.00 ",87.3%,20.1%
37089,37089980100,Census Tract 9801; Henderson County; North Carolina,"Henderson County, North Carolina",NC,2022,103,MANNA FoodBank,,, -   ,NA, NA ,missing,missing,missing,missing, missing ,missing,missing
37091,37091950101,Census Tract 9501.01; Hertford County; North Carolina,"Hertford County, North Carolina",NC,2022,123,Food Bank of the Albemarle,,," 3,492 ",15.2%, 530 ,11.8%,15.9%,62.4%,6.6%," $49,375.00 ",61.5%,16.3%
37091,37091950102,Census Tract 9501.02; Hertford County; North Carolina,"Hertford County, North Carolina",NC,2022,123,Food Bank of the Albemarle,,," 3,139 ",15.8%, 500 ,4.3%,24.8%,66.6%,3.0%," $49,082.00 ",64.1%,25.1%
37091,37091950201,Census Tract 9502.01; Hertford County; North Carolina,"Hertford County, North Carolina",NC,2022,123,Food Bank of the Albemarle,,," 2,285 ",14.8%, 340 ,5.9%,18.6%,57.7%,1.8%," $53,796.00 ",75.9%,27.0%
37091,37091950202,Census Tract 9502.02; Hertford County; North Carolina,"Hertford County, North Carolina",NC,2022,123,Food Bank of the Albemarle,,," 1,841 ",16.0%, 300 ,6.0%,23.4%,61.0%,5.8%," $46,154.00 ",75.7%,25.7%
37091,37091950300,Census Tract 9503; Hertford County; North Carolina,"Hertford County, North Carolina",NC,2022,123,Food Bank of the Albemarle,,," 3,038 ",8.9%, 270 ,1.6%,12.1%,54.2%,0.0%," $47,354.00 ",79.9%,17.8%
37091,37091950401,Census Tract 9504.01; Hertford County; North Carolina,"Hertford County, North Carolina",NC,2022,123,Food Bank of the Albemarle,,," 3,239 ",15.5%, 500 ,7.4%,20.8%,58.4%,2.3%," $41,209.00 ",61.2%,18.4%
37091,37091950402,Census Tract 9504.02; Hertford County; North Carolina,"Hertford County, North Carolina",NC,2022,123,Food Bank of the Albemarle,,," 3,752 ",17.8%, 670 ,12.0%,19.4%,64.2%,6.3%," $40,758.00 ",50.1%,19.9%
37091,37091980000,Census Tract 9800; Hertford County; North Carolina,"Hertford County, North Carolina",NC,2022,123,Food Bank of the Albemarle,,, 847 ,NA, NA ,missing,missing,60.7%,26.3%, missing ,missing,missing
37093,37093970104,Census Tract 9701.04; Hoke County; North Carolina,"Hoke County, North Carolina",NC,2022,134,Second Harvest Food Bank of Southeast North Carolina,,," 4,721 ",16.4%, 780 ,8.9%,20.0%,45.7%,15.7%," $58,775.00 ",70.9%,19.2%
37093,37093970105,Census Tract 9701.05; Hoke County; North Carolina,"Hoke County, North Carolina",NC,2022,134,Second Harvest Food Bank of Southeast North Carolina,,," 5,625 ",12.6%, 710 ,3.8%,17.5%,46.5%,21.8%," $64,625.00 ",58.4%,13.2%
37093,37093970106,Census Tract 9701.06; Hoke County; North Carolina,"Hoke County, North Carolina",NC,2022,134,Second Harvest Food Bank of Southeast North Carolina,,," 6,264 ",12.4%, 780 ,9.6%,5.1%,26.4%,15.1%," $67,383.00 ",78.1%,17.5%
37093,37093970107,Census Tract 9701.07; Hoke County; North Carolina,"Hoke County, North Carolina",NC,2022,134,Second Harvest Food Bank of Southeast North Carolina,,," 7,278 ",12.7%, 920 ,7.8%,11.6%,45.8%,18.1%," $68,382.00 ",67.8%,16.6%
37093,37093970108,Census Tract 9701.08; Hoke County; North Carolina,"Hoke County, North Carolina",NC,2022,134,Second Harvest Food Bank of Southeast North Carolina,,," 5,315 ",9.3%, 490 ,4.3%,3.7%,22.8%,12.2%," $65,346.00 ",74.8%,14.0%
37093,37093970109,Census Tract 9701.09; Hoke County; North Carolina,"Hoke County, North Carolina",NC,2022,134,Second Harvest Food Bank of Southeast North Carolina,,," 3,670 ",12.3%, 450 ,4.2%,15.8%,30.3%,26.1%," $63,488.00 ",69.5%,10.2%
37093,37093970201,Census Tract 9702.01; Hoke County; North Carolina,"Hoke County, North Carolina",NC,2022,134,Second Harvest Food Bank of Southeast North Carolina,,," 4,916 ",15.6%, 770 ,6.4%,18.8%,36.0%,5.9%," $52,157.00 ",77.5%,20.9%
37093,37093970202,Census Tract 9702.02; Hoke County; North Carolina,"Hoke County, North Carolina",NC,2022,134,Second Harvest Food Bank of Southeast North Carolina,,," 3,952 ",18.2%, 720 ,7.5%,26.5%,40.0%,13.8%," $45,063.00 ",72.8%,18.1%
37093,37093970300,Census Tract 9703; Hoke County; North Carolina,"Hoke County, North Carolina",NC,2022,134,Second Harvest Food Bank of Southeast North Carolina,,," 4,574 ",20.6%, 940 ,3.3%,32.7%,52.7%,7.0%," $32,687.00 ",54.0%,29.2%
37093,37093970401,Census Tract 9704.01; Hoke County; North Carolina,"Hoke County, North Carolina",NC,2022,134,Second Harvest Food Bank of Southeast North Carolina,,," 3,619 ",20.0%, 720 ,9.7%,22.4%,18.5%,13.0%," $43,464.00 ",73.6%,20.8%
37093,37093970402,Census Tract 9704.02; Hoke County; North Carolina,"Hoke County, North Carolina",NC,2022,134,Second Harvest Food Bank of Southeast North Carolina,,," 2,678 ",17.6%, 470 ,4.2%,27.1%,38.7%,11.1%," $36,083.00 ",78.0%,23.0%
37093,37093980100,Census Tract 9801; Hoke County; North Carolina,"Hoke County, North Carolina",NC,2022,134,Second Harvest Food Bank of Southeast North Carolina,,, -   ,NA, NA ,missing,missing,missing,missing, missing ,missing,missing
37095,37095920101,Census Tract 9201.01; Hyde County; North Carolina,"Hyde County, North Carolina",NC,2022,123,Food Bank of the Albemarle,,," 2,463 ",28.4%, 700 ,13.2%,46.6%,27.6%,18.5%," $37,127.00 ",71.1%,16.0%
37095,37095920102,Census Tract 9201.02; Hyde County; North Carolina,"Hyde County, North Carolina",NC,2022,123,Food Bank of the Albemarle,,," 2,173 ",11.4%, 250 ,3.0%,7.2%,30.1%,5.4%," $49,708.00 ",70.5%,23.2%
37095,37095990100,Census Tract 9901; Hyde County; North Carolina,"Hyde County, North Carolina",NC,2022,123,Food Bank of the Albemarle,,, -   ,NA, NA ,missing,missing,missing,missing, missing ,missing,missing
